DIFF_ND,DIFF_NF,DIFF_EN,SIZE_LA,SIZE_LD,PURP_FIX,PURP_MR,SKIP_DOC,SKIP_MET,SKIP_COM,SKIP_FRM,SKIP_BLD,LABEL,CM_dashboard_faqs,CM_dashboard_strings,CM_fix,CM_indonesian,CM_nepali,CM_new,CM_request,CM_translations,CM_update,CM_xml
1,1,0.0,5,0,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,1,0,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,2,0,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,4,1,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,4,0,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,2,0,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,2,0,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,2,0,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,1,0,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,5,3,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,7,1,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,2,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,12,1,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,8,6,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,17,0,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,9,0,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,13,1,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,2,0,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,4,0,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,24,1,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,47,3,0,0,1,0,0,0,0,0,0.5514041445376049,0.0,0.0,0.0,0.6515778224787757,0.29822004459243023,0.0,0.30112554619863036,0.0,0.30296537932647444
1,1,0.0,5,5,0,0,1,0,0,0,0,0,0.5514041445376049,0.0,0.0,0.0,0.6515778224787757,0.29822004459243023,0.0,0.30112554619863036,0.0,0.30296537932647444
1,1,0.0,27,0,0,0,1,0,0,0,0,0,0.5514041445376049,0.0,0.0,0.0,0.6515778224787757,0.29822004459243023,0.0,0.30112554619863036,0.0,0.30296537932647444
1,1,0.0,3,0,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,5,0,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,10,0,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,19,0,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,11,0,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,7,0,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,31,0,0,0,1,0,0,0,0,0,0.5514041445376049,0.0,0.0,0.0,0.6515778224787757,0.29822004459243023,0.0,0.30112554619863036,0.0,0.30296537932647444
1,1,0.0,31,0,0,0,1,0,0,0,0,0,0.0,0.39418208284819334,0.0,0.0,0.7178058562267136,0.328531891460457,0.0,0.3317327156694095,0.0,0.3337595541345713
1,1,0.0,6,0,1,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0.0,8,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
0,1,0.0,1,1,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.0,0,5,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9,138,0.7042671531917133,424,177,0,0,1,0,0,0,0,0,0.0,0.0,0.8992570612765342,0.0,0.0,0.4374205502080255,0.0,0.0,0.0,0.0
3,4,0.5546875,14,2,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0.5873328950252027,72,45,0,0,1,0,0,0,0,0,0.0,0.0,0.6513527838565346,0.0,0.0,0.0,0.758775033170137,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,7,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0.0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8582250695658655,0.5132735430242488
1,1,0.0,6,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8582250695658655,0.5132735430242488
3,4,0.5680473372781065,15,11,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5,0.71875,16,8,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,0.3254132231404959,35,9,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,20,0.9233703359577485,108,35,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,11,0.8617998163452709,38,28,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,23,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,31,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,24,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,7,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,2,0.5,2,2,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,39,0.918382329471097,263,91,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,0.4581658093933201,180,31,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.304097339456312,0.7282727388149266,0.6141202048740934,0.0,0.0
2,2,0.47337278106508873,10,3,1,0,1,0,0,0,0,0,0.0,0.0,0.6513527838565346,0.0,0.0,0.0,0.758775033170137,0.0,0.0,0.0
2,2,0.47337278106508873,6,7,1,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,10,2,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8156542370605901,0.0,0.5785396836562786,0.0
37,56,0.9429680595884358,189,523,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8156542370605901,0.0,0.5785396836562786,0.0
1,1,0.0,3,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,6,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,9,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
4,5,0.5899625156184922,76,22,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,7,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,4,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,19,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,9,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,2,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,23,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,37,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
0,1,0.0,0,31,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,31,0,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,31,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,2,2,1,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,0,2,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8582250695658655,0.5132735430242488
1,1,0.0,2,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8582250695658655,0.5132735430242488
1,1,0.0,56,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,13,0.9166222222222222,31,194,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.304097339456312,0.7282727388149266,0.6141202048740934,0.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,37,0.8741973840665874,77,358,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,6,0.7762345679012346,21,15,1,0,1,0,0,0,0,0,0.0,0.0,0.6513527838565346,0.0,0.0,0.0,0.758775033170137,0.0,0.0,0.0
4,6,0.7762345679012346,21,15,1,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.16528925619834722,12,10,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
2,2,0.4444444444444444,6,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.2777777777777777,7,5,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,22,0.8978806793438816,122,44,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0.0,6,4,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0.0,2,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,5,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,9,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,12,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,0,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
0,1,0.0,2,2,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,0.05329330080690564,45,28,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,0,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
3,8,0.7377777777777778,34,41,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,1,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
0,1,0.0,31,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,0,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,2,0.0,5,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7,12,0.7853732638888888,80,16,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,13,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,14,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,14,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,14,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,14,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,14,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,14,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,14,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,14,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,14,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,24,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,14,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,25,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,1,25,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,4,0.68140589569161,42,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1,0.0,1,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,27,0.9587325695616878,754,955,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.304097339456312,0.7282727388149266,0.6141202048740934,0.0,0.0
0,1,0.0,2,2,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,2,2,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,14,0.7807334710743801,57,31,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,2,2,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0.0,8,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,5,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,7,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,7,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,2,2,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,8,8,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,18,17,0,0,1,0,0,0,0,0,0.7268881845440985,0.0,0.0,0.0,0.0,0.393128395852433,0.0,0.396958571611253,0.0,0.3993839305343059
1,1,0.0,2,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
4,4,0.643598615916955,14,20,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,11,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,3,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,8,1,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,20,0,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
17,32,0.9137844674073665,1440,58,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3,3,0.5247933884297521,21,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,18,0.7876519097222222,87,105,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,16,0.7697306238185255,83,101,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,0.0,9,3,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0.0,1,1,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0.0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,6,0.8166089965397924,7,10,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,0.5231481481481483,21,15,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8,0.8473469387755102,27,8,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,9,34,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,9,40,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,9,39,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,9,33,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,9,31,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,9,33,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,9,32,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,9,32,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,9,36,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,12,26,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,9,38,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,9,35,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
1,1,0.0,2,28,0,0,1,0,0,0,0,0,0.0,0.5661556452006128,0.0,0.0,0.0,0.47186362108296226,0.0,0.4764608992801327,0.0,0.47937200581919637
